"","timedelta","n_tokens_title","n_tokens_content","n_unique_tokens","n_non_stop_words","n_non_stop_unique_tokens","num_hrefs","num_self_hrefs","num_imgs","num_videos","average_token_length","num_keywords","data_channel_is_lifestyle","data_channel_is_entertainment","data_channel_is_bus","data_channel_is_socmed","data_channel_is_tech","data_channel_is_world","kw_min_min","kw_max_min","kw_avg_min","kw_min_max","kw_max_max","kw_avg_max","kw_min_avg","kw_max_avg","kw_avg_avg","self_reference_min_shares","self_reference_max_shares","self_reference_avg_sharess","weekday_is_monday","weekday_is_tuesday","weekday_is_wednesday","weekday_is_thursday","weekday_is_friday","weekday_is_saturday","weekday_is_sunday","is_weekend","LDA_00","LDA_01","LDA_02","LDA_03","LDA_04","global_subjectivity","global_sentiment_polarity","global_rate_positive_words","global_rate_negative_words","rate_positive_words","rate_negative_words","avg_positive_polarity","min_positive_polarity","max_positive_polarity","avg_negative_polarity","min_negative_polarity","max_negative_polarity","title_subjectivity","title_sentiment_polarity","abs_title_subjectivity","abs_title_sentiment_polarity","shares"
"timedelta","","0","0","56.8231042932886","98.5810500096574","44.8714429057867","86.841992594794","0","3.72520203573146e-06","85.2207153397849","0","0","0","0","0","0","0","0","0","4.21916879211892e-07","0","0","0","0","0","0","0","2.27653087041815","0.388421988310483","0.182607197605633","22.2352356487542","24.9752050868686","4.7327779409061","42.0983723985494","57.0021380900488","41.8082167292666","40.0074875354617","95.6872150408811","0","37.8504033249144","0","8.17932388486042e-08","0","0","0","0","4.09600452281911","0","0","0","0","0","91.9670944598312","0","0","0.152634486641845","1.24344978758018e-12","2.14577252964914","58.4672466065839","8.45799426374878"
"n_tokens_title","","","0.0299287883011257","28.9656583913291","34.3884590402236","28.054680097192","0","0.309588372494929","7.77757879060408","0","0","22.6300435927654","0","0","0.000193948069493466","0","0","0","0","24.0929435566632","4.01715327669194e-08","1.00638651006335","0","0","63.6950501348912","16.8412978506969","39.233621217119","36.3577729019015","97.9656448165274","89.5369580742937","39.4752147478017","6.34473923069825","7.52373000886672","0.206516137721469","68.8224018173021","0.279708591416838","21.0504960442953","23.2531012431611","0","0","2.1538326677728e-12","0","0","0","0","0","0.19870866303251","0","9.86832837668317e-10","0","5.97652394018766e-05","0.00160769835582109","0.0663894548365462","6.46819597882597e-07","2.29223841258763","0","96.1951711713699","0","6.66133814775094e-14","8.03311476962847"
"n_tokens_content","","","","34.5636138795543","0.04886763492844","94.0759764422427","0","0","0","0","0","0","7.50510764646606e-12","0","22.413986603319","2.8027802301267e-09","4.19947681518096e-05","0","0","98.9464315666021","48.0289565446344","0.000569691722041021","0","0","0.000909239774915527","1.2530223525431e-07","0","9.89917925409145e-08","3.23390314527217e-05","0.596726439395145","62.0957238426044","42.2669164002225","0.0770481686635849","14.0905983320958","0.149446249717489","6.039169164751e-10","4.21440660147709e-11","0","1.77958635161346e-05","5.28636770068553","0","0","2.22044604925031e-14","0","0.00125319099009147","0","0","0","0","0","0","0","0","0","0","37.1997482051664","0.000330014094451769","15.5374248882988","0.745262109983069","62.4424925946391"
"n_unique_tokens","","","","","0","0","38.625726714779","18.7458966483729","0.0181265046138135","90.5304837305907","1.451723217194e-05","46.3810019061637","74.2087636371063","2.82780524340567","95.8076447534069","85.0809392298715","64.3042383638139","27.0440952860525","74.9865493415071","91.2497096323866","86.9425689119907","90.850698453339","74.6397872361106","87.2676117625933","36.3619297173645","67.2986193840127","67.8372819140816","83.6583902605079","96.4683651699373","69.1662575327031","66.9809945815314","3.58902456550956","65.7951141750178","65.4389760670345","78.0758801390458","60.9861852202643","71.959392832278","52.5885170177808","65.9477234497602","86.9199184867334","17.2285121924605","46.2662846105404","39.6390612791143","97.1423010292417","91.7048757208479","99.7760594991822","86.1358167119584","89.4348590437579","74.1437633810582","92.2703935855147","6.7179995019123","7.14281370810916","77.2342269634525","4.86526874068227","14.5270038367472","35.1668127579591","64.22233296331","6.57348502055544","40.1172522147733","87.2451898729171"
"n_non_stop_words","","","","","","0","27.1656711713862","0.678050086024307","1.40473508380978e-06","85.7913314591341","3.30119709346377e-08","77.4510325485958","95.0130722475823","2.99409764509551","99.8108486466143","98.7618300871548","99.0257170466101","59.0615819928242","94.408373534718","90.5706309269706","85.9083177330939","91.2260141381945","93.7469840967964","55.844938805729","51.3199387987686","49.7425109687342","28.0947128478297","94.6197125880655","97.3005132169983","74.7925655392889","66.9028913347645","3.65426438702725","61.6294057189446","63.8494769244733","69.5875373410446","76.4019791591203","78.9969389490005","67.842074345275","83.7408653122338","56.7871193145511","51.2998360571094","5.19629593442574","83.094674691323","60.9544404053132","86.8596107761664","75.9918291296038","83.6623841386197","62.9773342375545","80.4260270451692","64.9170499741532","85.7238638052326","68.1450817805555","78.4771236803253","80.9034825155512","87.958016671931","28.3263877915428","74.24826709599","9.01576868625542","38.1933595795182","92.9725309621745"
"n_non_stop_unique_tokens","","","","","","","32.1086543026217","13.1016104883686","0.460595879341952","84.8006237888978","9.87299131338659e-10","37.672265370522","93.3879037502664","3.56135576592176","71.4056014594852","91.6608598795908","85.4536514957475","44.9218512727802","69.0306336935959","90.2509993039387","89.7974146667992","98.580716827906","68.5785730935319","68.9627941217372","61.7281979918061","46.2063676133035","23.6647769614353","84.3918475896192","98.7767910314726","68.9123678386942","68.4284537698043","3.6383980103821","68.0183202433188","64.9419623708208","79.554710053525","60.153337839632","66.6186146836071","48.5662256712149","94.5737526060498","84.7616512337297","32.2892951228749","5.14723788512548","67.627099914116","27.3643415337595","68.4194810784737","31.9268593496459","60.6150921726586","29.5124063038648","73.3712187011136","35.2315890328568","9.52153975967631","65.4827522792278","69.4573023647725","38.9931411475214","18.1713591234882","24.3330089521896","56.2281072986172","8.78609500009353","28.7470912336872","98.1864181268269"
"num_hrefs","","","","","","","","0","0","0","0","0","0","11.264705735001","0","0","0","3.24480442515096e-08","0","1.05472822464228","9.81332508865922","0.0060145649319221","0","0.0124664205713554","0","0","0","33.884481208606","0","5.00961015337253e-05","25.1555175916737","3.32760534091463","1.04668274047981e-08","1.09623465473776","79.4799531520006","0","0","0","0.00627352873698861","0","1.25927680357636","0","0","0","0","0","9.44948563841308e-09","0","0","0","0","0","0","0","0","0","7.54951656745106e-13","6.00845400964913","0","0"
"num_self_hrefs","","","","","","","","","0","0","0","0","0","9.70866146587923e-05","0","0","0","0","1.02385358290689","80.6148223852795","79.7871324151042","2.49023541787352e-05","60.9215766634597","0","5.32907051820075e-13","0.665519639014756","0.187575439584542","4.99508434614881e-08","0","0.00102432146991127","1.57341629316483","80.9634077588084","0.00506250952023723","0.399563421009863","0.00165219272483252","0","0.00193461806565765","0","0.00156446326342596","35.6457473513539","0","1.00187138585284e-06","0","0","0","0","2.28246413144637","0","4.25349980272562","0","0","0","0","0","6.21724893790088e-13","2.52316195033659","1.76947954511064e-05","7.43927560559081","18.159413839816","70.5152814316607"
"num_imgs","","","","","","","","","","0","1.41560096977855e-09","0","4.10634569491246","0","0","12.890276431577","21.0318604462135","0","0","70.6052000009652","28.7685244528321","91.6198113251934","0","65.8861620732605","0","0","0","15.503699052881","2.867039938792e-10","0.00316358163574559","29.5941229476921","45.3279145046266","8.95450926741148e-05","24.623332457103","13.3461844977183","7.96674570757716e-07","0","0","0","0","0","0","0.00057278550147366","0","0.00269370107373046","0","8.10456119104686e-05","0.00150675175065729","1.55431223447522e-13","0","8.87433035723362e-05","0","0","0","0","0","0","0.615036685260106","0","4.44089209850063e-13"
"num_videos","","","","","","","","","","","55.8271277259907","0.000933859828000649","0","0","0","10.9487787572818","0","0","0.339492846099199","56.9009377327593","19.3115667417506","0","25.9904341754488","0","0","0","0","54.0364967732509","0","6.42641495574026e-10","5.98042388913798","17.9625166700675","78.088223913602","46.5752920797874","48.9234752344928","15.5435596500118","0.369784283247121","0.139078630291767","0","1.80604551788626","0","0","0","0","1.49351186973234e-06","0","0","0","0","0","4.42550831496815","0","0","0","5.73772258594119e-06","0","0.00120422226506101","0.00120260472642464","0","0.000187550871322273"
